country_code,country,year,population,population_grow,population_under_14,population_above_65,gdp,gdp_growth_rate,unemployment,education_gov_expenditure,health_expenditure,life_expectancy_fem,life_expectancy_male,non_commun_disease_death,commun_disease_death,tuberculosis,hiv,infant_mortality,undernourishment,hospital_beds,physicians
SGP,Singapore,2019,5638676.0,0.469704298714121,12.2782826362627,11.4633801933791,323901,3.6,1.7,2.9,4.5,85.4,81.0,,,47.0,0.2,2.1,,,2.3
SHN,"Saint Helena, Ascension and Tristan da Cunha",2005,,,,,,,5.2,,,,,,,,,,,,
SHN,"Saint Helena, Ascension and Tristan da Cunha",2010,,,,,,,2,,,,,,,,,,,,
SHN,"Saint Helena, Ascension and Tristan da Cunha",2019,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,2005,2000474.0,0.173208905073743,13.9687394735576,15.5025925123911,36345,4.0,6.5,5.6,8.0,81.3,74.1,,,16.0,0.1,4.0,2.5,4.8,
SVN,Slovenia,2010,2048583.0,0.43607948463593,13.9905458570955,16.6889749463745,48014,1.2,7.2,5.6,8.6,82.7,76.3,88.3,3.8,9.5,0.1,3.2,2.5,4.6,2.4
SVN,Slovenia,2019,2073894.0,0.362584395134764,15.0217750478021,19.6068796541788,48456,4.9,6.0,4.9,8.5,84.0,78.2,,,5.3,0.1,2.2,,,3
SVK,Slovakia,2005,5372807.0,0.00980913417308711,16.8224342341298,11.6376793098971,48965,6.8,16.3,3.8,6.6,77.9,70.1,,,15.0,0.1,7.3,6.2,6.8,
SVK,Slovakia,2010,5391428.0,0.0931912731899838,15.3351020503326,12.4523388253859,89501,5.0,14.4,4.1,7.8,78.8,71.6,89.7,5.0,8.7,0.1,6.2,4.3,6.4,3.3
SVK,Slovakia,2019,5446771.0,0.138508159611326,15.4461367603311,15.629246504777,95618,3.2,7.0,4.6,7.1,80.7,73.8,,,5.8,0.1,5.4,,,2.5
SLE,Sierra Leone,2005,5645624.0,3.82068770293618,43.7412232908178,3.14904074376898,1650,4.5,3.6,2.8,11.0,45.246,43.731,,,316.0,1.5,141.9,37.0,,~0.0
SLE,Sierra Leone,2010,6415634.0,2.25255197872295,43.0379133223622,3.05661139647305,2578,5.3,4.3,2.6,10.9,50.228,48.497,27.5,65.0,317.0,1.5,122.1,27.0,,~0.0
SLE,Sierra Leone,2019,7650154.0,2.13664820752458,41.0596393534767,2.96655621131612,3740,3.8,4.2,4.6,16.5,55.106,53.468,,,298.0,1.5,97.1,,,~0.0
SMR,San Marino,2005,29324.0,1.31815721580023,,,2027,2.3,,,4.5,,,,,0.0,,,,,
SMR,San Marino,2010,31229.0,1.33131146734896,,,2139,-4.6,4.4,2.3,6.0,,,,,0.0,,,,,
SMR,San Marino,2019,33785.0,0.337998424249194,,,1690,1.9,6.6,2.4,6.4,,,,,0.0,,,,,6.1
SEN,Senegal,2005,11090116.0,2.55749514838353,43.7444026735158,3.21929004169118,11267,5.6,9.0,5.1,4.6,62.094,59.081,,,141.0,0.7,61.1,21.6,,0.1
SEN,Senegal,2010,12678148.0,2.74323217107268,43.5069775175365,3.15549242681187,16725,4.2,10.2,6.5,4.9,65.829,62.62,38.5,50.4,132.0,0.6,47.5,13.1,,0.1
SEN,Senegal,2019,15854360.0,2.78193167027988,43.0554303706314,3.08682370101833,21126,6.7,4.8,6.2,5.6,69.627,65.501,,,118.0,0.4,38.3,,,0.1
SOM,Somalia,2005,10446863.0,3.07764358299275,47.8878779208649,2.64407602550163,2316,3.0,5.9,,,53.957,50.829,,,285.0,0.4,97.0,,,
SOM,Somalia,2010,12043883.0,2.74570597634056,48.1745214562446,2.69061066103017,1093,2.6,6.0,,,55.623,52.441,20.9,68.8,286.0,0.3,89.8,,,~0.0
SOM,Somalia,2019,15008154.0,2.83176765182727,46.5765840679638,2.87331094294556,1535,1.8,5.9,,,58.791,55.41,,,262.0,0.1,79.4,,,~0.0
SUR,Suriname,2005,499464.0,1.16500150120896,31.3179728669133,5.91193759710409,2193,3.9,9.8,,6.5,72.363,65.7,,,29.0,1.3,28.0,10.9,,0.8
SUR,Suriname,2010,529131.0,1.14423596128383,29.4031156745683,6.17408543441983,4368,5.2,7.6,,5.5,73.807,67.336,72.5,15.1,46.0,1.4,23.7,8.0,3.1,0.7
SUR,Suriname,2019,575991.0,0.958587768978366,27.170263372628,6.90636990225525,3807,-0.7,8.0,,6.1,74.937,68.368,,,38.0,1.4,20.3,,,1.2
SSD,South Sudan,2005,7535932.0,4.37488994034075,44.2718962963042,3.20146200894594,,,12.2,,,52.753,50.633,,,,2.5,101.3,,,
SSD,South Sudan,2010,9508364.0,3.92643220265909,43.5182961022527,3.32967900681968,15206,-1.8,12.1,,,56.048,53.575,24.0,68.8,,2.4,78.6,,,
SSD,South Sudan,2019,10975920.0,0.595441569950834,41.8201214348455,3.39848287985152,5694,1.3,11.5,1,,59.135,56.115,,,146.0,2.5,65.8,,,
STP,Sao Tome and Principe,2005,157472.0,2.40043144172623,43.9976630766104,3.33392603129445,126,7.1,16.5,5.3,11.2,66.763,62.521,,,151.0,,56.1,9.4,,0.5
STP,Sao Tome and Principe,2010,180371.0,2.52366395511466,43.406645192409,3.00269999057498,197,6.7,14.6,9.7,6.8,69.67,65.173,48.8,41.7,117.0,,42.1,14.6,,
STP,Sao Tome and Principe,2019,211028.0,1.88421735403656,42.5199499592471,2.9256781090661,393,3.9,13.5,4.9,6.0,72.583,67.783,,,124.0,,32.1,,,0.3
SLV,El Salvador,2005,6052123.0,0.469132818885638,34.7742602058815,6.31713863052684,14698,3.6,7.2,3.2,7.2,74.633,65.487,,,37.0,0.7,23.6,10.5,0.9,1.7
SLV,El Salvador,2010,6183875.0,0.424404000586413,31.6406945483212,7.07329950880314,18448,1.4,4.9,4.0,6.9,75.714,66.476,69.2,11.8,34.0,0.7,21.6,12.4,1.0,1.9
SLV,El Salvador,2019,6420744.0,0.509367035813322,27.1320809139623,8.28709000480629,24805,2.3,4.6,3.8,7.0,77.635,68.229,,,70.0,0.6,17.7,,,1.6
SXM,Sint Maarten (Dutch part),2005,33011.0,1.59700488726039,,,708,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),2010,34056.0,-0.532990982673547,,,896,1.1,,,,,,,,10.0,,,,,
SXM,Sint Maarten (Dutch part),2019,40654.0,0.196976475763271,,,1072,-8.4,,,,,,,,19.0,,,,,
SYR,Syrian Arab Republic,2005,18361176.0,2.94779964122782,39.3293436106707,3.35417513562312,28397,6.2,9.2,5.4,4.1,76.774,72.299,,,29.0,0.1,17.7,,1.3,1.5
SYR,Syrian Arab Republic,2010,21362529.0,0.736023434520597,37.39033426239,3.41343480446533,60465,3.4,8.6,5.1,3.3,76.778,68.113,81.4,10.1,21.0,0.1,15.0,,1.5,1.5
SYR,Syrian Arab Republic,2019,16906283.0,-0.952015451839186,31.4215408068559,4.50312442147583,15183,1.9,14.9,,3.6,77.763,66.578,,,19.0,0.1,17.9,,,1.2
SWZ,Eswatini,2005,1030579.0,0.417431988368002,41.3282242312331,3.29145072818289,3178,6.0,22.1,6.5,5.6,44.595,40.663,,,1060.0,26.3,86.3,17.0,,0.2
SWZ,Eswatini,2010,1064837.0,0.694531002696807,40.1881226892003,3.66750967518972,4439,3.8,27.8,6.1,8.4,49.191,44.369,27.0,65.8,1190.0,27.4,74.2,23.2,,0.1
SWZ,Eswatini,2019,1136191.0,1.01179839738944,38.1124915403848,4.01458794083506,4409,2.0,26.5,7.1,7.7,63.968,55.284,,,329.0,27.3,51.6,,,0.1
TCA,Turks and Caicos Islands (the),2005,28180.0,5.39489410643303,,,579,14.4,8.0,2.5,,,,,,27.0,,,,,
TCA,Turks and Caicos Islands (the),2010,32660.0,2.24798146248093,,,687,1.0,8.3,,,,,,,21.0,,,,,
TCA,Turks and Caicos Islands (the),2019,37665.0,1.47100807081477,,,1017,4.3,,3.3,,,,,,6.1,,,,,
TCD,Chad,2005,10096633.0,3.6498297651769,49.1454824593506,2.69631470213882,6681,7.9,5.7,1.7,4.8,49.731,47.376,,,151.0,1.5,108.3,39.2,0.4,~0.0
TCD,Chad,2010,11952136.0,3.3346427748095,48.7668564012324,2.55443043820787,10970,15.0,5.8,2.0,4.1,52.188,49.604,24.3,67.1,147.0,1.5,97.5,40.0,,~0.0
TCD,Chad,2019,15477751.0,3.02357969868233,47.126299988842,2.48051894434901,10717,-3.1,5.9,2.9,4.5,55.4,52.577,,,142.0,1.3,84.1,,,~0.0
TGO,Togo,2005,5611640.0,2.59728884232708,42.7769778531766,2.77063389668617,2281,-4.7,1.9,3.4,3.9,55.333,53.849,,,71.0,3.3,77.3,26.0,0.9,~0.0
TGO,Togo,2010,6421679.0,2.6964555164907,42.7870032120883,2.73034513248015,3426,6.1,1.9,4.4,5.9,58.133,56.781,32.2,58.4,76.0,2.9,63.2,21.0,,0.2
TGO,Togo,2019,7889094.0,2.44590420703926,41.334523499723,2.86946801108822,4786,4.4,1.8,5.1,6.6,61.612,59.892,,,36.0,2.3,55.7,,,~0.0
THA,Thailand,2005,65416189.0,0.645482185364692,21.2858486757766,7.75413407222484,189318,4.2,1.4,3.9,3.2,75.619,68.71,,,224.0,1.6,16.7,12.5,2.1,0.3
THA,Thailand,2010,67195028.0,0.489609257201181,19.1837631200928,8.89689933606397,341105,7.5,0.6,3.5,3.4,77.725,70.749,71.4,17.4,181.0,1.5,13.4,9.2,2.1,0.4
THA,Thailand,2019,69428524.0,0.3154482592337,17.0869888171064,11.9008931395893,455303,3.9,1.4,4.1,3.7,80.704,73.228,,,153.0,1.1,10.1,,,0.8
TJK,Tajikistan,2005,6789321.0,1.88728076298526,38.0253931136855,3.79915752989143,2312,6.7,11.2,3.5,5.2,68.324,64.041,,,196.0,0.1,57.2,,5.9,1.9
TJK,Tajikistan,2010,7527394.0,2.18433872212773,35.6772875180972,3.30015939115184,5642,6.5,11.7,4.0,5.7,71.153,66.549,64.0,27.3,128.0,0.2,39.0,,5.0,1.7
TJK,Tajikistan,2019,9100837.0,2.45346505862171,36.7842840794279,3.02188755207627,7146,7.1,10.3,5.2,7.0,73.177,68.727,,,84.0,0.2,34.1,,,1.7
TLS,Timor-Leste,2005,995135.0,2.36326902506613,44.6617795575475,3.71215965672999,1814,35.9,7.2,,1.3,65.558,62.26,,,498.0,,69.0,31.3,,
TLS,Timor-Leste,2010,1093523.0,1.77567171211376,42.5342676834415,4.0430791121906,3999,-1.2,3.3,2.4,1.4,68.794,65.631,44.1,47.1,498.0,,53.3,29.2,5.9,
TLS,Timor-Leste,2019,1267972.0,1.96810074007246,37.7806642722958,4.31649229400603,2955,-8.0,3.5,2.7,4.0,71.376,67.279,,,498.0,,44.9,,,0.7
TKM,Turkmenistan,2005,4754646.0,1.08363812237159,32.6073486858959,4.59266578416143,14176,13.0,3.8,,9.6,68.889,61.255,,,84.0,,62.0,4.8,8.4,4.3
TKM,Turkmenistan,2010,5087213.0,1.57026879489423,29.5173801450814,4.13849390619186,22583,9.2,4.0,,5.0,70.221,63.161,72.1,20.5,79.0,,54.1,4.8,7.6,2.3
TKM,Turkmenistan,2019,5850908.0,1.6064157574868,30.8223639401863,4.42663446194014,37915,6.5,3.3,3,6.6,71.584,64.603,,,46.0,,46.9,,,2.2
TUN,Tunisia,2005,10106771.0,0.839527992242345,25.4918113807071,7.39068887580415,32272,4.0,12.9,6.5,5.4,76.808,71.892,,,26.0,0.1,23.0,5.6,1.8,0.9
TUN,Tunisia,2010,10635244.0,1.03540758644812,23.3331553088956,7.48619401679924,44051,3.0,13.0,6.3,5.9,77.392,72.842,84.4,8.7,28.0,0.1,18.0,4.8,2.1,1.2
TUN,Tunisia,2019,11565204.0,1.14582776626243,24.1701203463736,8.31567907898877,40069,2.0,15.1,6.6,7.0,78.536,74.493,,,35.0,0.1,14.6,,,1.3
TON,Tonga,2005,100905.0,0.683166690981334,38.2062335860463,5.90159060502453,262,1.6,3.1,3.9,4.2,71.41,68.23,,,21.0,,14.4,,,0.3
TON,Tonga,2010,103986.0,0.0923627612852883,37.4079202969631,5.71711576558383,374,3.6,1.1,,4.7,72.03,68.081,81.7,12.5,12.0,,14.4,,2.6,0.6
TON,Tonga,2019,103197.0,1.16865776085892,35.4157582100255,5.95366144364662,427,2.7,1.2,,5.3,72.763,68.877,,,10.0,,14.7,,,0.5
TUR,Turkey,2005,67903469.0,1.32313826832396,28.6000042206975,6.67771038325008,501423,9.0,10.6,3.0,4.9,75.949,69.004,,,33.0,,24.7,2.5,2.3,1.5
TUR,Turkey,2010,72326988.0,1.40009289035218,26.9018972558348,7.21166903839546,771877,8.5,10.7,2.8,5.1,77.84,71.199,87.6,5.7,25.0,,16.4,2.5,2.5,1.7
TUR,Turkey,2019,82319724.0,1.49044486780679,24.6494101390807,8.4832129399716,851542,7.4,11.2,4.3,4.3,80.336,74.447,,,16.0,,11.8,,,1.8
TTO,Trinidad and Tobago,2005,1296502.0,0.493230594474557,21.8508725786771,7.20816473865833,15938,6.2,8.0,3.1,4.5,73.388,68.096,,,15.0,,28.8,11.8,2.6,0.8
TTO,Trinidad and Tobago,2010,1328147.0,0.544870372214398,20.7224049747505,8.29584375825869,22062,3.3,5.9,,5.2,74.766,69.217,80.0,9.1,19.0,,28.5,9.6,2.1,1.8
TTO,Trinidad and Tobago,2019,1389858.0,0.417170468699778,20.419572570427,10.7349535163324,22105,-2.3,5.1,,6.5,76.092,70.751,,,21.0,,26.1,,,2.7
TUV,Tuvalu,2005,10000.0,1.31865618041757,,,22,-4.1,6.5,,11.3,,,,,138.0,,,,,1.0
TUV,Tuvalu,2010,10530.0,1.011748632334,,,31,-3.3,,,15.7,,,,,153.0,,10.3,,,1.2
TUV,Tuvalu,2019,11508.0,1.20641379268569,,,44,5.9,,,15.5,,,,,270.0,,,,,0.9
TZA,"Tanzania, United Republic of",2005,38450320.0,2.82374496856091,44.7556119168839,2.53593468142788,18072,7.4,4.4,4.6,6.4,55.866,52.803,,,510.0,5.4,71.0,34.4,,~0.0
TZA,"Tanzania, United Republic of",2010,44346525.0,2.91186387014622,44.8756266697334,2.48113014492116,31105,6.4,3.0,4.6,5.3,60.369,56.776,25.8,65.4,426.0,5.0,55.5,34.6,0.7,
TZA,"Tanzania, United Republic of",2019,56318348.0,2.98167411522997,44.0982381505459,2.60129917835952,52090,7.0,2.3,3.5,4.1,66.824,63.17,,,253.0,4.6,46.9,,,~0.0
UKR,Ukraine,2005,47105150.0,-0.73279073215003,14.6233612873765,15.8879789823038,89239,3.1,7.2,6.1,6.1,73.97,62.23,,,127.0,0.9,14.8,2.5,8.7,
UKR,Ukraine,2010,45870700.0,-0.397285236005943,14.1259920654419,15.7074442332726,136012,0.3,8.1,7.3,7.0,75.5,65.28,89.5,4.9,110.0,0.9,12.6,2.5,9.4,3.5
UKR,Ukraine,2019,44622516.0,-0.46643010293891,15.8124131732483,16.4346864392016,112154,2.5,8.6,5.0,6.7,76.72,66.69,,,80.0,1.0,8.8,,,3
UGA,Uganda,2005,27684585.0,3.16795239782437,49.6673871036897,1.97480294539362,11158,10.0,1.9,5.0,11.4,53.876,49.447,,,233.0,7.3,79.5,24.1,1.0,0.1
UGA,Uganda,2010,32428167.0,3.18661906948178,49.0925712822436,1.87119426145795,19683,8.2,4.0,2.4,10.5,58.725,55.349,25.3,64.5,210.0,6.8,70.7,30.9,0.5,
UGA,Uganda,2019,42723139.0,3.72138730033183,46.9305251819863,1.94098692046317,27699,5.0,2.3,2.6,6.2,65.173,60.655,,,200.0,5.7,59.0,,,0.1
USA,United States of America (the),2005,295516599.0,0.921713167161207,20.8811342294238,12.3117114938844,13036637,3.5,5.1,,14.5,80.1,75.0,,,5.5,,7.0,2.5,3.2,2.9
USA,United States of America (the),2010,309321666.0,0.827846041704304,20.2048008087726,12.9817726024576,14992052,2.6,9.6,5.4,16.4,81.0,76.2,88.4,5.4,4.2,0.4,6.8,2.5,3.0,2.4
USA,United States of America (the),2019,326687501.0,0.522337357899676,18.7090399824651,15.8076540556035,19485394,2.2,4.1,5,17.1,81.1,76.1,,,3.0,,6.0,,,2.6
URY,Uruguay,2005,3321803.0,0.00984453611730754,23.6948428308361,13.578439178964,17363,7.5,12.2,2.7,8.4,79.481,72.049,,,22.0,0.4,14.5,4.3,2.4,3.7
URY,Uruguay,2010,3359275.0,0.2861552141341,22.2023799778226,14.0015330688914,40285,7.8,7.2,2.9,8.6,80.382,72.929,85.3,8.1,24.0,0.5,11.3,2.5,1.2,3.9
URY,Uruguay,2019,3449299.0,0.367502622828282,20.6079810743386,14.8145195308593,59180,2.7,8.2,4.4,9.1,81.359,73.958,,,33.0,0.6,10.0,,,5.0
UZB,Uzbekistan,2005,26167000.0,1.1633502238127,32.5988375342334,4.83981085212993,14396,7.0,8.3,,5.0,71.655,65.252,,,120.0,0.1,49.4,14.5,5.2,
UZB,Uzbekistan,2010,28562400.0,2.82284968340424,29.1353398553769,4.50744880690985,39526,8.5,8.2,,5.4,72.465,66.943,79.1,14.6,97.0,0.1,40.7,9.0,4.4,2.5
UZB,Uzbekistan,2019,32955400.0,1.73486231625929,28.6860574147675,4.4191378781364,49677,5.2,6.7,6.4,6.3,73.676,69.445,,,70.0,0.2,27.7,,,2.4
VCT,Saint Vincent and the Grenadines,2005,108614.0,0.0939546691813471,28.5543300127055,7.07091166884564,551,2.5,18.9,6.4,3.3,73.783,69.036,,,7.4,,19.6,9.1,4.5,0.9
VCT,Saint Vincent and the Grenadines,2010,108255.0,-0.0295554675147901,25.833448801441,8.22779548288763,681,-3.3,18.8,5.1,3.7,74.335,69.491,76.6,16.5,16.0,,19.5,6.7,2.6,0.7
VCT,Saint Vincent and the Grenadines,2019,110210.0,0.348123621752864,22.5413071290525,9.58978686338024,780,0.7,18.2,5.8,3.6,75.007,70.182,,,6.3,,17.4,,,
VEN,Venezuela (Bolivarian Republic of),2005,26432447.0,1.66267790749528,31.6895518602572,4.96515892001978,145514,10.3,11.5,,4.8,76.862,69.104,,,32.0,,17.2,10.5,,1.9
VEN,Venezuela (Bolivarian Republic of),2010,28439940.0,1.44831335534432,29.9074857401246,5.56784226689648,393806,-1.5,8.4,6.9,6.1,77.105,69.405,67.9,11.8,28.0,,14.8,3.1,,
VEN,Venezuela (Bolivarian Republic of),2019,28870195.0,-1.78586485636739,27.6666505810652,7.26698662012597,255093,-14.0,7.7,,3.2,76.074,68.398,,,48.0,,15.0,,,
VGB,Virgin Islands (British),2005,23107.0,3.40254209027689,,,853,15.5,,3.5,,,,,,0.0,,,,,
VGB,Virgin Islands (British),2010,27794.0,2.75399018220079,,,876,-0.1,,4.4,,,,,,4.1,,,,,
VGB,Virgin Islands (British),2019,29802.0,0.757847309225455,,,996,0.5,,6.3,,,,,,3.9,,,,,
VIR,Virgin Islands (U.S.),2005,108454.0,-0.0119859303760951,22.4140490194259,10.547896914485,,,7.7,,,80.7,74.3,,,,,11.6,,,
VIR,Virgin Islands (U.S.),2010,108358.0,-0.0433653351693259,20.7376964189769,13.4823305400285,,,7.3,,,81.5,74.6,,,,,10.7,,,
VIR,Virgin Islands (U.S.),2019,106977.0,-0.27165178086032,19.7134123041651,19.2883072220099,,,7,,,83.0,76.3,,,,,9.0,,,
VNM,Viet Nam,2005,83832661.0,0.9225479932993,27.1021899209426,6.5444683904284,57633,7.5,2.3,,5.1,78.425,69.722,,,266.0,0.3,23.6,18.2,2.6,0.6
VNM,Viet Nam,2010,87967651.0,1.00012199453749,23.6271638082049,6.48999482775776,115932,6.4,2.6,5.1,6.0,78.883,70.725,74.4,14.2,231.0,0.4,19.0,13.6,2.0,0.7
VNM,Viet Nam,2019,95540395.0,0.99271637481877,23.1726768317012,7.2749782978793,223780,6.8,2.1,5.7,5.7,79.442,71.207,,,182.0,0.3,17.9,,,0.8
VUT,Vanuatu,2005,209282.0,2.49402756375214,39.6756529467417,3.26927303829283,395,5.3,5.6,8.4,3.3,69.883,67.02,,,83.0,,23.7,7.0,4.1,0.1
VUT,Vanuatu,2010,236211.0,2.55728276471015,38.2154091045718,3.90413655587589,701,1.6,5.4,5.0,3.4,70.771,67.634,70.8,21.8,69.0,,24.0,5.9,,0.1
VUT,Vanuatu,2019,292680.0,2.48028072634676,38.8482301489682,3.64015306819735,864,3.5,5.2,4.7,3.7,71.99,68.847,,,46.0,,24.3,,,0.2
WLF,Wallis and Futuna,2005,,,,,,,,,,,,,,,,,,,
WLF,Wallis and Futuna,2010,,,,,,,,,,,,,,,,5.2,,,
WLF,Wallis and Futuna,2019,,,,,,,,,,,,,,,,,,,
WSM,Samoa,2005,179727.0,0.634635708700365,39.6050676859904,4.75220751473068,434,5.1,2.1,3.8,4.8,72.94,68.092,,,15.0,,17.0,3.5,1.0,0.3
WSM,Samoa,2010,185949.0,0.751950210487576,38.3088911475727,4.96533995880591,679,4.3,4.8,5.1,5.5,74.03,69.51,77.5,13.4,8.7,,16.6,3.4,,0.3
WSM,Samoa,2019,196130.0,0.397464519045097,38.3206970922199,4.80041197375197,856,-0.4,8.0,4.1,5.5,75.325,71.197,,,6.4,,15.1,,,0.3
YEM,Yemen,2005,20107409.0,2.8619692156165,46.0576198554473,2.6653657863129,19041,5.1,16.0,9.2,5.2,65.093,61.947,,,80.0,0.1,61.6,30.1,0.6,0.3
YEM,Yemen,2010,23154855.0,2.79578804571072,42.6731111034813,2.6630872877416,30907,3.3,17.8,5.2,5.2,67.228,63.93,55.2,32.4,52.0,0.1,48.6,25.7,0.7,0.3
YEM,Yemen,2019,28498687.0,2.35702251757589,39.6148902740523,2.87626975604452,27957,-5.9,14.0,,5.6,67.795,64.418,,,48.0,0.1,43.3,,,0.3
MYT,Mayotte,2005,,,,,,,,,,,,,,,,7.6,,,
MYT,Mayotte,2010,,,,,,,,,,,,,,,,5.6,,,
MYT,Mayotte,2019,,,,,,,,,,,,,,,,4.2,,,
ZAF,South Africa,2005,47880601.0,1.23775314959079,30.8812581529626,4.61184060743097,257772,5.3,23.8,5.1,6.7,55.927,51.104,,,932.0,16.8,53.9,4.4,2.8,0.7
ZAF,South Africa,2010,51216964.0,1.45528003824746,29.6717001812134,4.75106255810087,375348,3.0,24.7,5.7,7.4,60.565,54.906,39.8,52.2,948.0,18.9,48.1,4.4,,0.7
ZAF,South Africa,2019,57779622.0,1.35769728766652,29.0794891477129,5.31800500542302,348872,1.3,27.6,6.1,8.1,67.398,60.463,,,520.0,20.4,32.9,,,0.9
ZMB,Zambia,2005,11856247.0,2.61138818314229,47.0149786859198,2.24009334488392,8332,7.2,10.4,1.7,6.9,50.657,46.395,,,602.0,14.1,88.4,51.1,,0.1
ZMB,Zambia,2010,13605984.0,2.91466296190972,47.2891119084074,2.08250281640784,20265,10.3,13.2,1.1,3.7,57.786,53.478,24.1,67.2,495.0,13.0,64.7,50.0,2.0,0.1
ZMB,Zambia,2019,17351822.0,2.91280100356014,44.9361411568244,2.09967802593266,25868,3.5,7.8,,4.5,66.447,60.533,,,346.0,11.3,53.3,,,0.1
ZWE,Zimbabwe,2005,12076699.0,0.471328562569945,41.3469442270607,3.11108192727168,6223,-4.1,4.5,,,44.962,41.573,,,588.0,19.0,65.0,42.2,,0.2
ZWE,Zimbabwe,2010,12697723.0,1.35389256748755,41.6098067346405,3.07191297211319,10142,12.6,5.3,1.8,11.8,52.239,48.884,24.2,67.2,416.0,15.4,62.7,41.9,,0.1
ZWE,Zimbabwe,2019,14439018.0,1.41078272176006,42.4010662380439,2.93952365300113,18037,3.0,5.0,7.5,9.4,62.598,59.501,,,210.0,12.7,51.2,,,0.1
